source,id,name,category,cashback,reward_type,taksit_months,city,address,phone,website,image_url
rabitabank,1723,Star Lux,Автосервис,5.0,cashback,,,,,https://www.rabitabank.com/castnye-klienty/partnery/star-lux-3,https://www.rabitabank.com/resized/resize0x100/center/pages/1723/starluxaz.png
rabitabank,1722,Öz Kardeşlər restaurant,Рестораны,5.0,cashback,,,,,https://www.rabitabank.com/castnye-klienty/partnery/oz-kardesler-restaurant-3,https://www.rabitabank.com/resized/resize0x100/center/pages/1722/kardeshler.png
rabitabank,1678,SEE YOU LATTE,Рестораны,5.0,cashback,,,,,https://www.rabitabank.com/castnye-klienty/partnery/see-you-latte-3,https://www.rabitabank.com/resized/resize0x100/center/pages/1678/restoran.png
rabitabank,1674,Anadolu restoran,Рестораны,5.0,cashback,,,,,https://www.rabitabank.com/castnye-klienty/partnery/anadolu-restoran-3,https://www.rabitabank.com/resized/resize0x100/center/pages/1674/anadoluhalallogo.jpg
rabitabank,1636,Champion Pide Kafe,Рестораны,5.0,cashback,,,,,https://www.rabitabank.com/castnye-klienty/partnery/champion-pide-kafe-3,https://www.rabitabank.com/resized/resize0x100/center/pages/1636/champion-pide.PNG
rabitabank,1626,Flannel,Одежда и аксессуары,5.0,cashback,,,,,https://www.rabitabank.com/castnye-klienty/partnery/flannel-3,https://www.rabitabank.com/resized/resize0x100/center/pages/1626/ag-1.jpg
rabitabank,1591,Flowers of Baku,Подарки,5.0,cashback,,,,,https://www.rabitabank.com/castnye-klienty/partnery/flowers-of-baku-3,https://www.rabitabank.com/resized/resize0x100/center/pages/1591/19-190648-aesthetic-flower-png-pink-flowers-aesthetic-png.png
rabitabank,1583,Zoluşka,Kосметика,5.0,cashback,,,,,https://www.rabitabank.com/castnye-klienty/partnery/zoluska-3,
rabitabank,1581,Great Motors,Автосервис,5.0,cashback,,,,,https://www.rabitabank.com/castnye-klienty/partnery/great-motors-3,https://www.rabitabank.com/resized/resize0x100/center/pages/1581/gm.png
rabitabank,1556,Chicky Restaurant,Рестораны,5.0,cashback,,,,,https://www.rabitabank.com/castnye-klienty/partnery/chicky-restaurant-3,https://www.rabitabank.com/resized/resize0x100/center/pages/1556/chicky.jpg
rabitabank,1541,Vkusnyaşka,Кондитерские,5.0,cashback,,,,,https://www.rabitabank.com/castnye-klienty/partnery/vkusnyaska-3,https://www.rabitabank.com/resized/resize0x100/center/pages/1541/vkusnyashka.PNG
rabitabank,1535,Cosmos Bar Baku,Рестораны,5.0,cashback,,,,,https://www.rabitabank.com/castnye-klienty/partnery/cosmos-ru,https://www.rabitabank.com/resized/resize0x100/center/pages/1535/cosmos.jpg
rabitabank,1534,Skandinaviya Evi,Мебель,5.0,cashback,,,,,https://www.rabitabank.com/castnye-klienty/partnery/skandinaviya-evi-3,https://www.rabitabank.com/resized/resize0x100/center/pages/1534/logos-resized-18.png
rabitabank,1523,Le Kebab Old City Restaurant,Рестораны,5.0,cashback,,,,,https://www.rabitabank.com/castnye-klienty/partnery/le-kebab-old-city-restaurant-3,https://www.rabitabank.com/resized/resize0x100/center/pages/1523/lekbab.png
rabitabank,1517,Oligarch,Одежда и аксессуары,5.0,cashback,,,,,https://www.rabitabank.com/castnye-klienty/partnery/oligarch-3,https://www.rabitabank.com/resized/resize0x100/center/pages/1517/15178284-566151663574413-5803281438417499913-n.png
rabitabank,3142,NARGİS flowers-3142,Образование,40.0,cashback,,,,,https://www.rabitabank.com/castnye-klienty/partnery/x-academy-ru,https://www.rabitabank.com/resized/resize0x100/center/pages/3142/453674625-1431561200876635-6088879783405204277-n.jpg
rabitabank,1993,Dental Group,Клиники,40.0,cashback,,,,,https://www.rabitabank.com/castnye-klienty/partnery/dental-group-3,https://www.rabitabank.com/resized/resize0x100/center/pages/1993/dental.jpg
rabitabank,2490,Teazy Coffee & Wine,Рестораны,4.0,cashback,,,,,https://www.rabitabank.com/castnye-klienty/partnery/teazy-coffee-wine3,https://www.rabitabank.com/resized/resize0x100/center/pages/2490/gfbrg.jpg
rabitabank,1708,SZBaku.az,Одежда и аксессуары,4.0,cashback,,,,,https://www.rabitabank.com/castnye-klienty/partnery/szbakuaz-3,https://www.rabitabank.com/resized/resize0x100/center/pages/1708/sz.PNG
rabitabank,1639,Rif Ofis Mebeli,Мебель,4.0,cashback,,,,,https://www.rabitabank.com/castnye-klienty/partnery/rif-ofis-mebeli-3,https://www.rabitabank.com/resized/resize0x100/center/pages/1639/rif-logo.jpg
rabitabank,1531,DK Company,Сервисы,4.0,cashback,,,,,https://www.rabitabank.com/castnye-klienty/partnery/dk-company-3,https://www.rabitabank.com/resized/resize0x100/center/pages/1531/market-converted-12.png
rabitabank,3546,BUDDHA SUSHI BAKU,Рестораны,3.0,cashback,,,,,https://www.rabitabank.com/castnye-klienty/partnery/buddha-sushi-baku-ru,https://www.rabitabank.com/resized/resize0x100/center/pages/3546/img-20250925-wa0003.jpg
rabitabank,3448,Newkond-3329-3330-3331-3332-3333-3345-3350-3351-3352-3354-3355-3356-3357-3364-3365-3441-3442-3443-3446-3447-3448,Рестораны,3.0,cashback,,,,,https://www.rabitabank.com/castnye-klienty/partnery/newkond-3-3329-3330-3331-3332-3333-3345-3350-3351-3352-3354-3355-3356-3357-3364-3365-3441-3442-3443-3446-3447-3448,https://www.rabitabank.com/resized/resize0x100/center/pages/3448/unknown-2-5.png
rabitabank,3446,Newkond-3329-3330-3331-3332-3333-3345-3350-3351-3352-3354-3355-3356-3357-3364-3365-3441-3442-3443-3446,Продукты питания,3.0,cashback,,,,,https://www.rabitabank.com/castnye-klienty/partnery/newkond-3-3329-3330-3331-3332-3333-3345-3350-3351-3352-3354-3355-3356-3357-3364-3365-3441-3442-3443-3446,https://www.rabitabank.com/resized/resize0x100/center/pages/3446/unknown-1-23.png
rabitabank,3355,Newkond-3329-3330-3331-3332-3333-3345-3350-3351-3352-3354-3355,Одежда и аксессуары,3.0,cashback,,,,,https://www.rabitabank.com/castnye-klienty/partnery/newkond-3-3329-3330-3331-3332-3333-3345-3350-3351-3352-3354-3355,https://www.rabitabank.com/resized/resize0x100/center/pages/3355/unknown-2-4.png
rabitabank,3332,Newkond-3329-3330-3331-3332,Рестораны,3.0,cashback,,,,,https://www.rabitabank.com/castnye-klienty/partnery/newkond-3-3329-3330-3331-3332,https://www.rabitabank.com/resized/resize0x100/center/pages/3332/unknown-1-22.png
rabitabank,3330,Newkond-3329-3330,Рестораны,3.0,cashback,,,,,https://www.rabitabank.com/castnye-klienty/partnery/newkond-3-3329-3330,https://www.rabitabank.com/resized/resize0x100/center/pages/3330/hellim-logo-only-1.png
rabitabank,3260,Hot Dog Mak's-3242-3246-3249-3250-3251-3252-3253-3254-3255-3256-3257-3258-3260,Развлечения,3.0,cashback,,,,,https://www.rabitabank.com/castnye-klienty/partnery/hot-dog-maks-ru-3242-3246-3249-3250-3251-3252-3253-3254-3255-3256-3257-3258-3260,https://www.rabitabank.com/resized/resize0x100/center/pages/3260/photo-2025-04-25-14-39-56.jpg
rabitabank,3258,Hot Dog Mak's-3242-3246-3249-3250-3251-3252-3253-3254-3255-3256-3257-3258,Кондитерские,3.0,cashback,,,,,https://www.rabitabank.com/castnye-klienty/partnery/hot-dog-maks-ru-3242-3246-3249-3250-3251-3252-3253-3254-3255-3256-3257-3258,https://www.rabitabank.com/resized/resize0x100/center/pages/3258/screenshot-2025-04-18-at-123627-pm.png
rabitabank,3244,Hot Dog Mak's-3242-3243-3244,Рестораны,3.0,cashback,,,,,https://www.rabitabank.com/castnye-klienty/partnery/hot-dog-maks-ru-3242-3243-3244,https://www.rabitabank.com/resized/resize0x100/center/pages/3244/unknown-12.png
rabitabank,3243,Hot Dog Mak's-3242-3243,Продукты питания,3.0,cashback,,,,,https://www.rabitabank.com/castnye-klienty/partnery/hot-dog-maks-ru-3242-3243,https://www.rabitabank.com/resized/resize0x100/center/pages/3243/logo-0.png
rabitabank,3236,Dastan Delight,Продукты питания,3.0,cashback,,,,,https://www.rabitabank.com/castnye-klienty/partnery/dastan-delight-ru,https://www.rabitabank.com/resized/resize0x100/center/pages/3236/screenshot-2025-03-18-at-102005.png
rabitabank,3229,Burger Farm,Рестораны,3.0,cashback,,,,,https://www.rabitabank.com/castnye-klienty/partnery/burger-farm-ru,https://www.rabitabank.com/resized/resize0x100/center/pages/3229/screenshot-2025-03-06-at-150251.png
rabitabank,3213,Fauna Zoovet Clinic,Сервисы,3.0,cashback,,,,,https://www.rabitabank.com/castnye-klienty/partnery/fauna-zoovet-clinic-ru,https://www.rabitabank.com/resized/resize0x100/center/pages/3213/screenshot-2025-01-28-at-100538.png
rabitabank,3181,Koreya Şərq Təbabəti Klinikası,Клиники,3.0,cashback,,,,,https://www.rabitabank.com/castnye-klienty/partnery/koreya-serq-tebabeti-ru,https://www.rabitabank.com/resized/resize0x100/center/pages/3181/screen-shot-2024-12-18-at-164432.png
rabitabank,3113,Cafe De Costa Rica,Рестораны,3.0,cashback,,,,,https://www.rabitabank.com/castnye-klienty/partnery/cafe-de-costa-rica-ru,https://www.rabitabank.com/resized/resize0x100/center/pages/3113/cafadecos.jpg
rabitabank,3102,Tombag Baku,Покупка,3.0,cashback,,,,,https://www.rabitabank.com/castnye-klienty/partnery/tombag-baku-ru,https://www.rabitabank.com/resized/resize0x100/center/pages/3102/382262321-228571250194595-6577681086483710139-n.jpg
rabitabank,3097,Nota electronics,Электроника,3.0,cashback,,,,,https://www.rabitabank.com/castnye-klienty/partnery/nota-electronics-ru,https://www.rabitabank.com/resized/resize0x100/center/pages/3097/347074970-999118201077354-8505486679013287772-n.jpg
rabitabank,3095,Beautech.az,Kрасотa и здоровье,3.0,cashback,,,,,https://www.rabitabank.com/castnye-klienty/partnery/beautech-ru,https://www.rabitabank.com/resized/resize0x100/center/pages/3095/443819798-332199333239786-1949850032838481942-n.jpg
rabitabank,3002,Chicken Port,Рестораны,3.0,cashback,,,,,https://www.rabitabank.com/castnye-klienty/partnery/chicken-port-ru,https://www.rabitabank.com/resized/resize0x100/center/pages/3002/unknown-7.png
rabitabank,2905,Tex.az,Электроника,3.0,cashback,,,,,https://www.rabitabank.com/castnye-klienty/partnery/tex-az-ru,https://www.rabitabank.com/resized/resize0x100/center/pages/2905/328970671-456471433248461-2365770093343471709-n.jpg
rabitabank,2862,Forauto.az,Автосервис,3.0,cashback,,,,,https://www.rabitabank.com/castnye-klienty/partnery/forauto-ru,https://www.rabitabank.com/resized/resize0x100/center/pages/2862/forauto-shekil-0.jpg
rabitabank,2820,MusicNest Cafe,Рестораны,3.0,cashback,,,,,https://www.rabitabank.com/castnye-klienty/partnery/musicnest-cafe-ru,https://www.rabitabank.com/resized/resize0x100/center/pages/2820/musicnest-logo.jpg
rabitabank,2811,Beermood Pub & Restaurant,Рестораны,3.0,cashback,,,,,https://www.rabitabank.com/castnye-klienty/partnery/beermood-pub-restaurant-ru,https://www.rabitabank.com/resized/resize0x100/center/pages/2811/beermoodshekil.jpg
rabitabank,2810,Lemur Baku,Покупка,3.0,cashback,,,,,https://www.rabitabank.com/castnye-klienty/partnery/lemur-baku-ru,https://www.rabitabank.com/resized/resize0x100/center/pages/2810/lemurlogo.jpg
rabitabank,2808,Sufle Cake House,Кондитерские,3.0,cashback,,,,,https://www.rabitabank.com/castnye-klienty/partnery/sufle-cake-house-ru,https://www.rabitabank.com/resized/resize0x100/center/pages/2808/suflelogo.jpg
rabitabank,2784,Leo Port Burger,Рестораны,3.0,cashback,,,,,https://www.rabitabank.com/castnye-klienty/partnery/leo-port-burger-ru,https://www.rabitabank.com/resized/resize0x100/center/pages/2784/logo-1-0.png
rabitabank,2783,Choco-port,Рестораны,3.0,cashback,,,,,https://www.rabitabank.com/castnye-klienty/partnery/choco-port-ru,https://www.rabitabank.com/resized/resize0x100/center/pages/2783/chocoportlogo.jpg
rabitabank,2776,Tuqay Bağları Restoran,Рестораны,3.0,cashback,,,,,https://www.rabitabank.com/castnye-klienty/partnery/tuqay-baglari-rus,https://www.rabitabank.com/resized/resize0x100/center/pages/2776/tuqay-baglari-logo.jpg
rabitabank,2737,Rotante.az,Рестораны,3.0,cashback,,,,,https://www.rabitabank.com/castnye-klienty/partnery/rotante-az-3,https://www.rabitabank.com/resized/resize0x100/center/pages/2737/rotante-logo.jpg
rabitabank,2725,Frango Baku,Рестораны,3.0,cashback,,,,,https://www.rabitabank.com/castnye-klienty/partnery/frango-baku3,https://www.rabitabank.com/resized/resize0x100/center/pages/2725/frango-logo.jpg
rabitabank,2720,BONA VET CLİNİC,Ветеринария,3.0,cashback,,,,,https://www.rabitabank.com/castnye-klienty/partnery/bona-vet-clinic3,https://www.rabitabank.com/resized/resize0x100/center/pages/2720/bona-vet-logo.jpg
rabitabank,2692,Moonlight Beauty,Kосметика,3.0,cashback,,,,,https://www.rabitabank.com/castnye-klienty/partnery/moonlight-beauty3,https://www.rabitabank.com/resized/resize0x100/center/pages/2692/moonlightlogo.jpg
rabitabank,2676,Nursu Fast Food-2666-2667-2669-2670-2672-2673-2674-2675-2676,Гостиницы,3.0,cashback,,,,,https://www.rabitabank.com/castnye-klienty/partnery/nursu-fast-food3-2666-2667-2669-2670-2672-2673-2674-2675-2676,https://www.rabitabank.com/resized/resize0x100/center/pages/2676/image-6.png
rabitabank,2673,Villa İtalia,Покупка,3.0,cashback,,,,,https://www.rabitabank.com/castnye-klienty/partnery/villa-italia-ru,https://www.rabitabank.com/resized/resize0x100/center/pages/2673/villa-italia.jpg
rabitabank,2670,My Zoo,Ветеринария,3.0,cashback,,,,,https://www.rabitabank.com/castnye-klienty/partnery/my-zoo-ru,https://www.rabitabank.com/resized/resize0x100/center/pages/2670/myzoo-2.jpg
rabitabank,2669,LG Elelctronics,Электроника,3.0,cashback,,,,,https://www.rabitabank.com/castnye-klienty/partnery/lg-electronics-ru,
rabitabank,2657,Party An Baku,Покупка,3.0,cashback,,,,,https://www.rabitabank.com/castnye-klienty/partnery/party-an-baku3,https://www.rabitabank.com/resized/resize0x100/center/pages/2657/23edf.png
rabitabank,2609,Baku Code,Образование,3.0,cashback,,,,,https://www.rabitabank.com/castnye-klienty/partnery/baku-code3,https://www.rabitabank.com/resized/resize0x100/center/pages/2609/logo-baku-code.png
rabitabank,2589,Coffeebear,Рестораны,3.0,cashback,,,,,https://www.rabitabank.com/castnye-klienty/partnery/coffeebear3,https://www.rabitabank.com/resized/resize0x100/center/pages/2589/coff11.jpg
rabitabank,2541,HDent Clinic,Клиники,3.0,cashback,,,,,https://www.rabitabank.com/castnye-klienty/partnery/hdent-clinic3,https://www.rabitabank.com/resized/resize0x100/center/pages/2541/hd-dent.jpg
rabitabank,2530,BOUTIQUE-ATELIER MR NEATMAN,,3.0,cashback,,,,,https://www.rabitabank.com/castnye-klienty/partnery/boutique-atelier-mr-neatman3,https://www.rabitabank.com/resized/resize0x100/center/pages/2530/butik.jpg
rabitabank,2487,Cleopatra Ink Baku,Kрасотa и здоровье,3.0,cashback,,,,,https://www.rabitabank.com/castnye-klienty/partnery/cleopatra-ink-baku3,https://www.rabitabank.com/resized/resize0x100/center/pages/2487/xxt.png
rabitabank,2484,MOTO - BAKU AZERBAIJAN,Автосервис,3.0,cashback,,,,,https://www.rabitabank.com/castnye-klienty/partnery/moto-baku-azerbaijan3,https://www.rabitabank.com/resized/resize0x100/center/pages/2484/moto.jpg
rabitabank,2434,Supreme Mebel,Мебель,3.0,cashback,,,,,https://www.rabitabank.com/castnye-klienty/partnery/supreme-mebel3,https://www.rabitabank.com/resized/resize0x100/center/pages/2434/xdcf.jpg
rabitabank,2432,VSLOVE BOUTIQUE,Одежда и аксессуары,3.0,cashback,,,,,https://www.rabitabank.com/castnye-klienty/partnery/vslove-boutique3,https://www.rabitabank.com/resized/resize0x100/center/pages/2432/tgg.jpg
rabitabank,2431,DEL GROUPS Mebel,Мебель,3.0,cashback,,,,,https://www.rabitabank.com/castnye-klienty/partnery/del-groups-mebel3,https://www.rabitabank.com/resized/resize0x100/center/pages/2431/vud.jpg
rabitabank,2418,Sweet Home Cehizlik,Покупка,3.0,cashback,,,,,https://www.rabitabank.com/castnye-klienty/partnery/sweet-home-cehizlik3,https://www.rabitabank.com/resized/resize0x100/center/pages/2418/vus.jpg
rabitabank,2415,SAGITTA PUB & RESTAURANT,Рестораны,3.0,cashback,,,,,https://www.rabitabank.com/castnye-klienty/partnery/sagitta-pub-restaurant3,https://www.rabitabank.com/resized/resize0x100/center/pages/2415/sagota.jpg
rabitabank,2399,Teayoume.az,Рестораны,3.0,cashback,,,,,https://www.rabitabank.com/castnye-klienty/partnery/teayoumeaz3,https://www.rabitabank.com/resized/resize0x100/center/pages/2399/euuu.jpg
rabitabank,2384,BAKI MEMARLIQ LAYİHƏLƏRİ,Ремонт,3.0,cashback,,,,,https://www.rabitabank.com/castnye-klienty/partnery/baki-memarliq-layiheleri3,https://www.rabitabank.com/resized/resize0x100/center/pages/2384/bakimemarliq.png
rabitabank,2380,Eventus Ehtiyyat hissələri,Автосервис,3.0,cashback,,,,,https://www.rabitabank.com/castnye-klienty/partnery/eventus-ehtiyyat-hisseleri3,https://www.rabitabank.com/resized/resize0x100/center/pages/2380/evvv.png
rabitabank,2314,2x2 Cafe and Fast food,Рестораны,3.0,cashback,,,,,https://www.rabitabank.com/castnye-klienty/partnery/2x2-cafe-and-fast-food13,https://www.rabitabank.com/resized/resize0x100/center/pages/2314/logo-0.jpg
rabitabank,2297,Crepe Café,Рестораны,3.0,cashback,,,,,https://www.rabitabank.com/castnye-klienty/partnery/crepe-cafe3,https://www.rabitabank.com/resized/resize0x100/center/pages/2297/312022086-800453101225724-2251636530796951507-n.jpg
rabitabank,2217,Planet,,3.0,cashback,,,,,https://www.rabitabank.com/castnye-klienty/partnery/linza-planet-ru,https://www.rabitabank.com/resized/resize0x100/center/pages/2217/1664018197594-1.png
rabitabank,2171,Baristica Coffee Roastery,Рестораны,3.0,cashback,,,,,https://www.rabitabank.com/castnye-klienty/partnery/baristica-coffee-roastery-ru,https://www.rabitabank.com/resized/resize0x100/center/pages/2171/byyy.png
rabitabank,2146,Boom Berry,Кондитерские,3.0,cashback,,,,,https://www.rabitabank.com/castnye-klienty/partnery/boomberryru,https://www.rabitabank.com/resized/resize0x100/center/pages/2146/bom.jpg
rabitabank,2038,KING SPORT,Одежда и аксессуары,3.0,cashback,,,,,https://www.rabitabank.com/castnye-klienty/partnery/king-sport-3,https://www.rabitabank.com/resized/resize0x100/center/pages/2038/image-06-05-22-10-02.png
rabitabank,2018,Land Motors,Автосервис,3.0,cashback,,,,,https://www.rabitabank.com/castnye-klienty/partnery/land-motors-3,https://www.rabitabank.com/resized/resize0x100/center/pages/2018/landd.jpg
rabitabank,2011,Mélodie D'Amour Cake House,Кондитерские,3.0,cashback,,,,,https://www.rabitabank.com/castnye-klienty/partnery/melodie-damour-cake-house-3,https://www.rabitabank.com/resized/resize0x100/center/pages/2011/melodi.jpeg
rabitabank,2009,ATC,Электроника,3.0,cashback,,,,,https://www.rabitabank.com/castnye-klienty/partnery/atc-3,https://www.rabitabank.com/resized/resize0x100/center/pages/2009/ljhuljlml.png
rabitabank,2007,Castrol Premium Express,Автосервис,3.0,cashback,,,,,https://www.rabitabank.com/castnye-klienty/partnery/castrol-premium-express-3,https://www.rabitabank.com/resized/resize0x100/center/pages/2007/loqo-express.png
rabitabank,1915,Royal’s Lounge & Restaurant,Рестораны,3.0,cashback,,,,,https://www.rabitabank.com/castnye-klienty/partnery/royals-lounge-restaurant-3,https://www.rabitabank.com/resized/resize0x100/center/pages/1915/193251366-111625521126096-7206959238515331679-n.png
rabitabank,1879,Manqalüstü Restoran,Рестораны,3.0,cashback,,,,,https://www.rabitabank.com/castnye-klienty/partnery/manqalustu-restoran-3,https://www.rabitabank.com/resized/resize0x100/center/pages/1879/manqaustu.png
rabitabank,1875,CHELEBI,Мебель,3.0,cashback,,,,,https://www.rabitabank.com/castnye-klienty/partnery/chelebi-3,https://www.rabitabank.com/resized/resize0x100/center/pages/1875/chelebi.png
rabitabank,1874,Red Point Beauty Studio,Kрасотa и здоровье,3.0,cashback,,,,,https://www.rabitabank.com/castnye-klienty/partnery/red-point-beauty-studio-3,https://www.rabitabank.com/resized/resize0x100/center/pages/1874/gozellik-salonu.png
rabitabank,1828,Tasty Bouquet,Подарки,3.0,cashback,,,,,https://www.rabitabank.com/castnye-klienty/partnery/tasty-bouquet-3,https://www.rabitabank.com/resized/resize0x100/center/pages/1828/sn3128-christmas-presents-set-of-8-event-prop-hire-0004img-8722-copy.jpg
rabitabank,1826,Gloria Flowers,Подарки,3.0,cashback,,,,,https://www.rabitabank.com/castnye-klienty/partnery/gloria-flowers-3,https://www.rabitabank.com/resized/resize0x100/center/pages/1826/esassss.png
rabitabank,1814,Azərkitab Kitab Mərkəzi,Покупка,3.0,cashback,,,,,https://www.rabitabank.com/castnye-klienty/partnery/azerkitab-kitab-merkezi-3,
rabitabank,1788,Dadım restoranı,Рестораны,3.0,cashback,,,,,https://www.rabitabank.com/castnye-klienty/partnery/dadim-restorani-3,https://www.rabitabank.com/resized/resize0x100/center/pages/1788/dadim.png
rabitabank,1786,Mario Russo,Одежда и аксессуары,3.0,cashback,,,,,https://www.rabitabank.com/castnye-klienty/partnery/mario-russo-3,https://www.rabitabank.com/resized/resize0x100/center/pages/1786/mario.png
rabitabank,1781,Teka Azərbaycan,Электроника,3.0,cashback,,,,,https://www.rabitabank.com/castnye-klienty/partnery/teka-azerbaycan-3,https://www.rabitabank.com/resized/resize0x100/center/pages/1781/teka.png
rabitabank,1577,32 Beauty Billur Dent,Клиники,3.0,cashback,,,,,https://www.rabitabank.com/castnye-klienty/partnery/32-beauty-billur-dent-3,https://www.rabitabank.com/resized/resize0x100/center/pages/1577/32-beauty.png
rabitabank,1532,Belgian Chocolate & Coffee,Рестораны,3.0,cashback,,,,,https://www.rabitabank.com/castnye-klienty/partnery/belgian-ru,https://www.rabitabank.com/resized/resize0x100/center/pages/1532/belll.png
rabitabank,1527,Karavan Rent a Car,Мебель,3.0,cashback,,,,,https://www.rabitabank.com/castnye-klienty/partnery/karavan-rent-a-car-3,https://www.rabitabank.com/resized/resize0x100/center/pages/1527/logos-resized-converted-05.png
rabitabank,1513,SORVELLA PERFUME,Kосметика,3.0,cashback,,,,,https://www.rabitabank.com/castnye-klienty/partnery/sorvella-ru,https://www.rabitabank.com/resized/resize0x100/center/pages/1513/unnamed.jpg
rabitabank,3352,Newkond-3329-3330-3331-3332-3333-3345-3350-3351-3352,Kрасотa и здоровье,20.0,cashback,,,,,https://www.rabitabank.com/castnye-klienty/partnery/newkond-3-3329-3330-3331-3332-3333-3345-3350-3351-3352,https://www.rabitabank.com/resized/resize0x100/center/pages/3352/470546683-997792165714286-4166573472979731928-n.jpg
rabitabank,3214,Forza Baku,Сервисы,20.0,cashback,,,,,https://www.rabitabank.com/castnye-klienty/partnery/forza-baku-ru,https://www.rabitabank.com/resized/resize0x100/center/pages/3214/screenshot-2025-01-28-at-101220.png
rabitabank,2350,Technomen.az,Электроника,20.0,cashback,,,,,https://www.rabitabank.com/castnye-klienty/partnery/technomenaz-ru,https://www.rabitabank.com/resized/resize0x100/center/pages/2350/texnomen.jpg
rabitabank,1600,Runner.az,Карго,20.0,cashback,,,,,https://www.rabitabank.com/castnye-klienty/partnery/runneraz-3,https://www.rabitabank.com/resized/resize0x100/center/pages/1600/runnner.png
rabitabank,1543,Art Club Restoran,Рестораны,20.0,cashback,,,,,https://www.rabitabank.com/castnye-klienty/partnery/art-club-restoran-3,https://www.rabitabank.com/resized/resize0x100/center/pages/1543/29-art-club-restoran.png
rabitabank,3558,Lord House Lounge,Рестораны,2.0,cashback,,,,,https://www.rabitabank.com/castnye-klienty/partnery/lord-house-lounge-ru,https://www.rabitabank.com/resized/resize0x100/center/pages/3558/screenshot-2025-10-10-at-104602.png
rabitabank,3548,Sklad Baku,Одежда и аксессуары,2.0,cashback,,,,,https://www.rabitabank.com/castnye-klienty/partnery/sklad-baku-ru,https://www.rabitabank.com/resized/resize0x100/center/pages/3548/sent-1.png
rabitabank,3530,Ayva Lounge,Рестораны,2.0,cashback,,,,,https://www.rabitabank.com/castnye-klienty/partnery/ayva-lounge-ru,https://www.rabitabank.com/resized/resize0x100/center/pages/3530/screenshot-2025-09-23-at-102306.png
rabitabank,3499,Newkond-3329-3330-3331-3332-3333-3345-3350-3351-3352-3354-3355-3356-3357-3364-3365-3441-3442-3443-3446-3447-3448-3449-3450-3451-3452-3453-3455-3463-3467-3468-3469-3470-3499,Электроника,2.0,cashback,,,,,https://www.rabitabank.com/castnye-klienty/partnery/newkond-3-3329-3330-3331-3332-3333-3345-3350-3351-3352-3354-3355-3356-3357-3364-3365-3441-3442-3443-3446-3447-3448-3449-3450-3451-3452-3453-3455-3463-3467-3468-3469-3470-3499,https://www.rabitabank.com/resized/resize0x100/center/pages/3499/logo-irsad-2.png
rabitabank,3468,Newkond-3329-3330-3331-3332-3333-3345-3350-3351-3352-3354-3355-3356-3357-3364-3365-3441-3442-3443-3446-3447-3448-3449-3450-3451-3452-3453-3455-3463-3467-3468,Подарки,2.0,cashback,,,,,https://www.rabitabank.com/castnye-klienty/partnery/newkond-3-3329-3330-3331-3332-3333-3345-3350-3351-3352-3354-3355-3356-3357-3364-3365-3441-3442-3443-3446-3447-3448-3449-3450-3451-3452-3453-3455-3463-3467-3468,https://www.rabitabank.com/resized/resize0x100/center/pages/3468/screenshot-2025-09-12-at-34223-pm.png
rabitabank,3467,Newkond-3329-3330-3331-3332-3333-3345-3350-3351-3352-3354-3355-3356-3357-3364-3365-3441-3442-3443-3446-3447-3448-3449-3450-3451-3452-3453-3455-3463-3467,Турагентствa,2.0,cashback,,,,,https://www.rabitabank.com/castnye-klienty/partnery/newkond-3-3329-3330-3331-3332-3333-3345-3350-3351-3352-3354-3355-3356-3357-3364-3365-3441-3442-3443-3446-3447-3448-3449-3450-3451-3452-3453-3455-3463-3467,https://www.rabitabank.com/resized/resize0x100/center/pages/3467/screenshot-2025-08-21-at-123607-pm.png
rabitabank,3455,Newkond-3329-3330-3331-3332-3333-3345-3350-3351-3352-3354-3355-3356-3357-3364-3365-3441-3442-3443-3446-3447-3448-3449-3450-3451-3452-3453-3455,Сервисы,2.0,cashback,,,,,https://www.rabitabank.com/castnye-klienty/partnery/newkond-3-3329-3330-3331-3332-3333-3345-3350-3351-3352-3354-3355-3356-3357-3364-3365-3441-3442-3443-3446-3447-3448-3449-3450-3451-3452-3453-3455,https://www.rabitabank.com/resized/resize0x100/center/pages/3455/unknown-1-24.png
rabitabank,3450,Newkond-3329-3330-3331-3332-3333-3345-3350-3351-3352-3354-3355-3356-3357-3364-3365-3441-3442-3443-3446-3447-3448-3449-3450,Рестораны,2.0,cashback,,,,,https://www.rabitabank.com/castnye-klienty/partnery/newkond-3-3329-3330-3331-3332-3333-3345-3350-3351-3352-3354-3355-3356-3357-3364-3365-3441-3442-3443-3446-3447-3448-3449-3450,https://www.rabitabank.com/resized/resize0x100/center/pages/3450/unknown-4-0.png
rabitabank,3443,Newkond-3329-3330-3331-3332-3333-3345-3350-3351-3352-3354-3355-3356-3357-3364-3365-3441-3442-3443,Покупка,2.0,cashback,,,,,https://www.rabitabank.com/castnye-klienty/partnery/newkond-3-3329-3330-3331-3332-3333-3345-3350-3351-3352-3354-3355-3356-3357-3364-3365-3441-3442-3443,https://www.rabitabank.com/resized/resize0x100/center/pages/3443/unknown-5-0.png
