id,name,slug,cashback,birbonus,umico_bonus,categories,cities,installments,max_taksit_month,payment_methods,is_bnpl,has_barcode,phone,website,instagram,facebook,voen,image_url,order,created_at,updated_at,published_at
14451,Mega Vision,mega-vision,2,2,,Aptek və optika,,,,,,,,,,,,https://strapi-aws-s3-images-bucket-kb.s3.eu-central-1.amazonaws.com/megavision_4fe06c4dd3.png,92,2023-07-10T12:51:18.534Z,2025-05-22T06:17:12.593Z,2023-07-10T20:55:57.166Z
14430,Zivella,zivella,5,5,,Mebel,,,,,,,,,,,,https://strapi-aws-s3-images-bucket-kb.s3.eu-central-1.amazonaws.com/zivella_4f9999b038.png,94,2023-07-10T12:51:18.263Z,2025-05-22T07:00:21.102Z,2023-07-10T20:43:34.150Z
14426,Volkswagen Servis,volkswagen-servis,2,2,,Avto,,,,,,,,,,,00000000000,https://strapi-aws-s3-images-bucket-kb.s3.eu-central-1.amazonaws.com/volkswagen_fbc271b01f.png,95,2023-07-10T12:51:18.221Z,2025-12-16T08:19:57.557Z,2023-07-20T08:18:27.528Z
18097,Wtelecome,wtelecome,2,2,,Elektronika və Texnika,,2; 3; 6; 9,,,True,,,,https://www.instagram.com/wtelecome.az/,,4800605192,https://strapi-aws-s3-images-bucket-kb.s3.eu-central-1.amazonaws.com/worldtelecome_0815fefbab.png,99,2023-10-19T15:16:55.122Z,2025-11-17T13:42:08.285Z,2023-10-19T15:16:56.894Z
18018,İnterşin,i-1,,2.5,,Avto,,2; 3,,,True,True,,,https://www.instagram.com/intershin/,,3500021441,https://strapi-aws-s3-images-bucket-kb.s3.eu-central-1.amazonaws.com/Group_334_3e14b0651f.png,100,2023-10-19T10:36:10.175Z,2025-10-31T07:23:34.568Z,2023-10-19T10:36:12.037Z
14374,Grand House,grand-house,5,5,,Mebel,,2; 3; 6; 9,,,,,,,https://www.instagram.com/grand_house_baku/,,0000000000,https://strapi-aws-s3-images-bucket-kb.s3.eu-central-1.amazonaws.com/grandhome_edf708ee7c.png,101,2023-07-10T12:51:17.461Z,2025-10-03T11:29:39.858Z,2023-07-10T13:47:01.307Z
14359,Camella,camella,5,5,,Geyim,,,,,,,,,,,,https://strapi-aws-s3-images-bucket-kb.s3.eu-central-1.amazonaws.com/camella_236a041f61.png,102,2023-07-10T12:51:17.279Z,2025-05-22T06:58:58.633Z,2023-07-10T13:41:06.976Z
14462,Fornails,fornails,3,3,,Gözəllik salonu və sağlamlıq mərkəzi,,,,,,,,,,,,,139,2023-07-10T12:51:18.660Z,2025-05-22T06:58:43.584Z,2023-07-10T21:00:09.973Z
14469,Baku Mobile,baku-mobile,3,3,,Elektronika və Texnika,,,,,,,,,,,,,146,2023-07-10T12:51:18.740Z,2025-05-22T06:58:24.833Z,2023-08-18T06:43:15.789Z
14480,Prestij Mebel,prestij-mebel,5,5,,Mebel,,,,,,,,,,,,,157,2023-07-10T12:51:18.866Z,2025-11-18T12:02:18.613Z,2023-07-10T21:49:38.958Z
14491,Dental Plus,dental-plus,5,5,,Tibb,,,,,,,,,,,,,168,2023-07-10T12:51:19.010Z,2025-05-22T06:55:14.067Z,2023-07-10T22:05:41.853Z
14495,Kaymu,kaymu,2,2,,Santexnika və təmir-tikinti,,,,,,,,,,,,,172,2023-07-10T12:51:19.054Z,2025-05-22T06:55:30.738Z,2023-07-10T22:07:41.740Z
14502,Madam Müslüman,madam-mueslueman,2,2,,Geyim,,,,,,,,,,,,,179,2023-07-10T12:51:19.136Z,2025-05-22T06:55:43.845Z,2023-07-10T22:11:12.447Z
14511,Jalüz Pərdə Satışı,jaluez-p-rd-satisi,3,3,,Tekstil,,,,,,,,,,,,,188,2023-07-10T12:51:19.260Z,2025-05-22T06:56:21.120Z,2023-07-10T22:17:47.286Z
14512,Melissa,meliisa,3,3,,Ayaqqabı və çanta,,,,,,,,,,,,,189,2023-07-10T12:51:19.272Z,2025-05-22T06:52:48.312Z,2024-08-02T07:59:09.980Z
14514,Piero Paul,piero-paul,2,2,,Geyim,,,,,,,,,,,,,191,2023-07-10T12:51:19.295Z,2025-05-22T06:53:10.149Z,2023-09-29T14:55:31.445Z
14520,Melodiya Musiqi Alətləri,melodiya-musiqi-al-tl-ri,2,2,,Musiqi alətləri,,,,,,,,,,,,,197,2023-07-10T12:51:19.359Z,2025-05-22T06:53:25.399Z,2023-07-10T22:25:43.711Z
14559,Gentleman,gentleman,3,3,,Geyim,,,,,,,,,,,,,237,2023-07-10T12:51:19.907Z,2025-05-22T06:53:44.243Z,2023-07-10T22:58:17.922Z
14604,Assorti,assorti,2,2,,Geyim,,,,,,,,,,,,,282,2023-07-10T12:51:20.480Z,2025-05-22T06:50:15.379Z,2023-07-10T23:41:28.689Z
14616,Dental Estetic,dental-estetic,5,5,,Tibb,,,,,,,,,,,,,294,2023-07-10T12:51:20.643Z,2025-05-22T06:50:58.015Z,2023-07-10T23:47:05.397Z
14620,Playstation Satışı,playstation-satisi,2,2,,Elektronika və Texnika,,,,,,,,,,,,,298,2023-07-10T12:51:20.696Z,2025-05-22T06:51:12.882Z,2023-07-10T23:48:23.676Z
14635,Züleyxa Mebel,zueleyxa-mebel,,2,,Mebel,,,,,,,,,,,2002434982,,313,2023-07-10T12:51:20.874Z,2025-10-02T08:17:39.172Z,2023-07-11T06:04:04.467Z
14672,Miss Istanbul,miss-istanbul,2,2,,Geyim,,,,,,,,,,,,,350,2023-07-10T12:51:21.314Z,2025-05-22T06:48:21.488Z,2023-07-11T07:07:42.069Z
14703,Life Sport,life-sport,,1.5,,İdman malları,,,,,,True,,,,,1702112801,,381,2023-07-10T12:51:21.778Z,2025-10-28T08:09:13.034Z,2023-09-29T14:30:43.148Z
14720,Miniks,miniks,5,5,,Uşaqlar üçün,,,,,,,,,,,,,398,2023-07-10T12:51:21.985Z,2025-05-22T06:44:55.217Z,2023-07-11T12:56:46.696Z
14729,Milano Shoes,milano-shoes,2,2,,Ayaqqabı və çanta,,,,,,,,,,,,,407,2023-07-10T12:51:22.100Z,2025-05-22T06:45:17.261Z,2023-07-12T10:59:50.431Z
14730,Dino,dino,3,3,,Uşaqlar üçün,,,,,,,,,,,,,408,2023-07-10T12:51:22.111Z,2025-05-22T06:45:30.810Z,2023-07-12T11:00:18.236Z
14731,Piramida,piramida,3,3,,Uşaqlar üçün,,,,,,,,,,,,,409,2023-07-10T12:51:22.127Z,2025-05-22T06:45:48.140Z,2023-07-12T11:00:40.669Z
14736,Grand Xalça,grand-xalca,5,5,,Ev aksessuarları,,,,,,,,,,,1804242551,,414,2023-07-10T12:51:22.181Z,2025-11-26T13:44:25.994Z,2023-07-13T13:20:41.358Z
14741,Retro,retro,2,2,,Digər,,,,,,,,,,,,,419,2023-07-10T12:51:22.236Z,2025-05-22T06:40:16.280Z,2023-07-14T11:55:27.761Z
14742,X Sport,x-sport,2,2,,İdman malları,,,,,,,,,,,,,420,2023-07-10T12:51:22.247Z,2025-05-22T06:39:59.665Z,2023-07-14T11:55:17.153Z
14746,Arzu Mebel Evi,arzu-mebel-evi,4,4,,Mebel,,,,,,,,,,,,,424,2023-07-10T12:51:22.305Z,2025-05-22T06:39:16.521Z,2023-07-14T11:54:35.798Z
14764,Kristina,kristina,5,5,,Geyim,,,,,,,,,,,,,442,2023-07-10T12:51:22.519Z,2025-05-22T06:38:27.063Z,2023-07-14T11:50:55.522Z
14769,Lion,lion,2,2,,Geyim,,,,,,,,,,,,,447,2023-07-10T12:51:22.578Z,2025-05-22T06:37:58.849Z,2023-07-14T11:49:11.751Z
14777,RR Telekom,rr-telekom,2,2,,Elektronika və Texnika,,,,,,,,,,,,,455,2023-07-10T12:51:22.682Z,2025-05-22T06:37:23.337Z,2023-07-14T12:49:47.001Z
14803,Alıcenab,alicenab,2,2,,Geyim,,,,,,,,,,,,,481,2023-07-10T12:51:22.987Z,2025-05-22T06:36:56.137Z,2023-07-14T13:45:30.675Z
15009,Paolo Bellettı,paolo-belletti,5,5,,Geyim,,,,,,,,,,,,,687,2023-07-10T12:51:25.751Z,2025-05-22T08:22:16.289Z,2023-07-18T14:52:25.225Z
15066,Texno Gallery,texno-gallery,2,2,,Elektronika və Texnika,,2; 3; 6; 9; 12; 18,,,,,,,https://www.instagram.com/texnogallery/,,1502452511,,744,2023-07-10T12:51:26.433Z,2025-05-22T08:19:49.499Z,2023-10-20T08:44:08.895Z
15084,Vestel,vestel,3,3,,Elektronika və Texnika,,,,,,,,,,,,,762,2023-07-10T12:51:26.651Z,2025-05-22T08:19:29.861Z,2023-07-19T12:56:05.152Z
15144,Konfor,konfor,3,3,,Mebel,,2; 3; 6,,,,,,,https://www.instagram.com/konfor.az/,,1403427881,,825,2023-07-10T12:51:27.377Z,2025-05-22T08:18:51.893Z,2023-07-19T13:21:05.235Z
15151,Modys,modys,2,2,,Ev aksessuarları,,,,,,,,,,,,,832,2023-07-10T12:51:27.533Z,2025-05-22T08:18:20.333Z,2023-07-29T06:09:58.303Z
15193,4 Teker,4-teker,2,2,,Avto,,,,,,,,,,,,,875,2023-07-10T12:51:28.087Z,2025-05-22T08:16:11.006Z,2023-08-10T14:27:43.999Z
15195,Abbas Jewellery,abbas-jewellery,3,3,,Zinət əşyaları,,,,,,,,,,,,,877,2023-07-10T12:51:28.122Z,2025-05-22T08:16:23.521Z,2023-08-10T14:29:28.635Z
15204,Ali Bəbə,ali-b-b,2,2,,Uşaqlar üçün,,,,,,,,,,,,,886,2023-07-10T12:51:28.244Z,2025-05-22T08:16:37.149Z,2023-08-10T14:34:48.079Z
15206,Amil Telekom,amil-telekom,,,,Elektronika və Texnika,,,,,True,,,,,,7300494682,,888,2023-07-10T12:51:28.266Z,2025-10-31T11:18:56.205Z,2025-10-31T11:18:51.911Z
15233,Baymak,baymak,3,3,,Santexnika və təmir-tikinti,,,,,,,,,,,,,915,2023-07-10T12:55:12.375Z,2025-05-22T08:17:08.867Z,2023-07-17T14:13:41.260Z
15243,Brend Telekom,brend-telekom,,3,,Elektronika və Texnika,,2; 3; 6; 9; 12; 18,,,,,,,https://www.instagram.com/brend__telekom?igsh=cXQ1cTRlNHpoMjdj,,2303370502,,925,2023-07-10T12:55:12.497Z,2025-05-22T08:17:21.692Z,2023-07-17T14:36:31.475Z
15244,Brillant,brillant,5,5,,Məişət əşyaları,,,,,,,,,,https://www.facebook.com/share/14Y5VWjiYjD/,3101571622,,926,2023-07-10T12:55:12.505Z,2026-01-21T07:53:27.716Z,2023-07-17T14:37:32.996Z
15249,Carpet,carpet,3,3,,Mebel,,,,,,,,,,,,,931,2023-07-10T12:55:12.555Z,2025-05-22T08:15:54.478Z,2023-07-17T14:43:47.342Z
15262,DAEWOO ELECTRONICS,daewoo-electronics,,2,,Elektronika və Texnika,,2; 3; 6; 9,,,True,True,,,https://www.instagram.com/daewooelectronicsstore?igsh=dTZld3NuNmR0aWUy,,,,944,2023-07-10T12:55:12.720Z,2025-10-31T07:06:04.537Z,2025-10-10T20:01:01.568Z
15269,Demir Döküm Kombi,demir-d-oe-kum-kombi,3,3,,İnşaat materialları,,,,,,,,,,,,,951,2023-07-10T12:55:12.820Z,2025-05-22T08:13:11.823Z,2023-08-11T13:34:01.577Z
15271,Diamond Cehizlik,diamond-cehizlik,2,2,,Məişət əşyaları,,,,,,,,,,,,,953,2023-07-10T12:55:12.847Z,2025-05-22T08:13:42.107Z,2023-08-11T13:34:18.018Z
15275,Dosso Dossı,dosso-dossi,5,5,,Geyim,,,,,,,,,,,,,957,2023-07-10T12:55:12.893Z,2025-05-22T08:14:01.319Z,2023-08-11T13:35:43.075Z
15276,Efe Model,efe-model,4,4,,Zinət əşyaları,,,,,,,,,,,,,958,2023-07-10T12:55:12.903Z,2025-05-22T08:14:14.265Z,2023-08-11T13:35:57.542Z
15298,Fratelli,fratelli-1,2,2,,Geyim,,,,,,,,,,,,,980,2023-07-10T12:55:13.166Z,2025-05-22T08:12:54.489Z,2023-08-11T13:47:56.943Z
15302,Garmoniya,garmoniya,2,2,,Geyim,,,,,,,,,,,,,984,2023-07-10T12:55:13.202Z,2025-05-22T08:10:23.142Z,2023-08-11T13:49:49.324Z
15304,Gəncə Mualıce Dıaqnostika Mərkəzi,g-nc-mualice-diaqnostika-m-rk-zi,2,2,,Tibb,,,,,,,,,,,,,986,2023-07-10T12:55:13.221Z,2025-05-22T08:10:51.488Z,2023-08-11T13:51:04.022Z
15316,Happy Kids,happy-kids,2,2,,Uşaqlar üçün,,,,,,,,,,,,,998,2023-07-10T12:55:13.340Z,2025-05-22T08:11:25.391Z,2023-08-11T13:54:51.926Z
15322,Hilal Elektronics,hilal-elektronics,2,2,,Elektronika və Texnika,,,,,,,,,,,,,1004,2023-07-10T12:55:13.499Z,2025-05-22T08:11:37.991Z,2023-08-11T13:57:37.616Z
15333,İlk Telecom,ilk-telecom,3,3,,Elektronika və Texnika,,,,,,,,,,,,,1015,2023-07-10T12:55:13.637Z,2025-05-22T08:06:24.048Z,2023-07-14T14:30:36.886Z
15334,İnci Mebel,inci-mebel-1,2,2,,Mebel,,,,,,,,,,,,,1016,2023-07-10T12:55:13.647Z,2025-05-22T08:06:38.006Z,2023-08-11T13:08:27.322Z
15352,Kidsland,kidsland,4,4,,Uşaqlar üçün,,,,,,,,,,,,,1034,2023-07-10T12:55:13.872Z,2025-05-22T08:07:10.248Z,2023-08-11T13:21:47.296Z
15358,Kral Halı,kral-hali,5,5,,Tekstil,,,,,,,,,,,,,1040,2023-07-10T12:55:13.948Z,2025-05-22T08:07:39.808Z,2023-08-11T13:23:54.526Z
15386,Midea,midea,2,2,,Elektronika və Texnika,,,,,,,,,,,,,1068,2023-07-10T12:55:14.290Z,2025-05-22T08:08:07.574Z,2023-08-11T13:35:27.838Z
15389,Milionerka,milionerka,5,5,,Geyim,,,,,,,,,,,,,1071,2023-07-10T12:55:14.330Z,2025-05-22T08:08:26.108Z,2023-08-11T13:36:26.497Z
15406,Nazlı Mebel,nazli-mebel,3,3,,Mebel,,,,,,,,,,,,,1088,2023-07-10T12:55:14.510Z,2025-05-22T08:05:00.995Z,2023-08-11T13:42:02.316Z
15415,Oli Baby Spa,oli-baby-spa,3,3,,Uşaqlar üçün,,,,,,,,,,,,,1097,2023-07-10T12:55:14.654Z,2025-05-22T08:04:46.708Z,2023-08-11T13:44:46.844Z
15422,Papilon,papilon,2,2,,Geyim,,,,,,,,,,,,,1104,2023-07-10T12:55:14.727Z,2025-05-22T08:04:30.886Z,2023-08-11T13:51:06.458Z
15423,Park Telekom,park-telekom,3,3,,Elektronika və Texnika,,,,,,,,,,,,,1105,2023-07-10T12:55:14.736Z,2025-05-22T08:04:21.158Z,2023-08-11T13:51:25.341Z
15428,Qarderob,qarderob,2,2,,Geyim,,,,,,,,,,,,,1110,2023-07-10T12:55:14.857Z,2025-05-22T11:07:35.278Z,2023-08-11T13:23:42.632Z
15436,Rodi Jeans,rodi-jeans,2,2,,Geyim,,,,,,,,,,,,,1118,2023-07-10T12:55:14.960Z,2025-05-22T11:06:39.419Z,2023-08-11T13:31:31.064Z
15469,TG Cosmetıc,tg-cosmetic,2,2,,Parfümeriya və Kosmetika,,,,,,,,,,,,,1151,2023-07-10T12:55:15.565Z,2025-05-22T11:04:47.491Z,2023-08-11T13:51:43.703Z
17436,Uğur Telecom Şabran,ugur-telecom-2,2,2,,Elektronika və Texnika,,,,,,,,,,,,,1159,2023-09-15T14:25:33.156Z,2025-05-22T11:04:35.406Z,2023-09-15T14:25:36.815Z
15566,Divas,divas,2,2,,Geyim,,,,,,,,,,,,,1248,2023-07-10T12:55:16.753Z,2025-05-22T11:02:29.072Z,2023-08-11T14:22:35.264Z
15569,Ecohome,ecohome-1,4,4,,Məişət əşyaları,,2; 3; 6; 9; 12; 18,,,,,,,https://www.instagram.com/ecohome_store/?hl=en,,2904674141,,1251,2023-07-10T12:55:16.784Z,2025-11-17T13:08:49.934Z,2023-08-16T10:26:00.476Z
15580,Elmar Cehizlik,elmar-cehizlik,2,2,,Məişət əşyaları,,,,,,,,,,,,,1262,2023-07-10T12:55:16.985Z,2025-05-22T11:01:31.778Z,2023-08-16T10:31:12.406Z
15587,Etes,etes,2,2,,Zinət əşyaları,,,,,,,,,,,,,1269,2023-07-10T12:55:17.126Z,2025-05-22T11:01:18.819Z,2023-08-16T10:34:24.953Z
15617,İceberg Aqua,iseberg-aqua,2,2,,Digər,,,,,,,,,,,1006392091,,1299,2023-07-10T12:55:17.570Z,2025-12-10T11:37:00.215Z,2023-08-16T10:49:40.415Z
15625,Kids Park,kids-park,2,2,,Uşaqlar üçün,,,,,,,,,,,,,1307,2023-07-10T12:55:17.654Z,2025-05-22T11:00:32.684Z,2023-08-16T10:52:12.771Z
15641,Marmik Jewelery,marmik-jewelery,2,2,,Zinət əşyaları,,,,,,,,,,,,,1323,2023-07-10T12:55:17.846Z,2025-05-22T10:59:37.099Z,2023-08-11T13:28:08.373Z
15654,Milano Butik,milano-butik-1,2,2,,Geyim,,,,,,,,,,,,,1336,2023-07-10T12:55:17.988Z,2025-05-22T10:59:22.037Z,2023-08-11T13:43:55.970Z
15661,Nəzrin Uşaq Geyimləri,n-zrin-usaq-geyiml-ri,2,2,,Uşaqlar üçün,,,,,,,,,,,,,1343,2023-07-10T12:55:18.076Z,2025-05-22T10:59:00.126Z,2023-08-11T13:48:38.218Z
15674,Pro Ceiling,pro-ceiling,2,2,,Digər,,,,,,,,,,,,,1356,2023-07-10T12:55:18.364Z,2025-05-22T08:37:09.441Z,2023-08-11T13:58:18.372Z
15675,Pro Music,pro-music,2,2,,Musiqi alətləri,,,,,True,,,,,,2004231761,,1357,2023-07-10T12:55:18.388Z,2025-11-20T08:02:26.669Z,2023-08-11T13:58:53.436Z
15703,Skin Store,skin-store,2,2,,Digər,,,,,,,,,,,,,1385,2023-07-10T12:55:18.772Z,2025-05-22T08:36:18.014Z,2023-08-14T13:57:07.170Z
15704,S-Line,s-line,2,2,,Avto,,,,,,,,,,,,,1386,2023-07-10T12:55:18.782Z,2025-05-22T08:36:03.964Z,2023-08-14T13:57:51.956Z
15710,Stihl Viking Gardena,stihl-viking,2,2,,Avto,,,,,,,,,,,,,1392,2023-07-10T12:55:18.908Z,2025-05-22T08:35:30.562Z,2023-08-14T14:01:35.444Z
15715,Sumqayit Telecom,sumqayit-telecom,3,3,,Elektronika və Texnika,,,,,,,,,,,,,1397,2023-07-10T12:55:18.970Z,2025-05-22T08:35:18.803Z,2023-08-14T14:13:35.459Z
15743,Yomamay,yomamay,3,3,,Geyim,,,,,,,,,,,,,1425,2023-07-10T12:55:19.281Z,2025-05-22T08:34:07.514Z,2023-08-11T13:28:48.999Z
15774,Gipfel International,gipfel-international,3,3,,Məişət əşyaları; Elektronika və Texnika,,,,,,,,,,,,,1456,2023-07-10T12:55:19.641Z,2025-05-22T08:33:29.542Z,2023-08-15T13:30:45.801Z
15818,Cingillioglu,cingillioglu,5,5,,Elektronika və Texnika,,,,,,,,,,,,,1500,2023-07-10T12:55:20.095Z,2025-05-22T08:31:50.940Z,2023-08-16T11:30:05.770Z
15837,Jakamen,jakamen,2,2,,Geyim,,,,,,,,,,,,,1519,2023-07-10T12:55:20.370Z,2025-05-22T08:30:18.393Z,2023-08-11T14:05:00.614Z
15854,Ev Electronics,ev-electronics,3,3,,Elektronika və Texnika,,,,,,,,,,,,,1536,2023-07-10T12:55:20.612Z,2025-05-22T08:29:49.563Z,2023-08-11T14:26:47.091Z
15858,Kazımovlar Təsərrüfat,kazimovlar-t-s-rrufat,2,2,,İnşaat materialları,,,,,,,,,,,,,1540,2023-07-10T12:55:20.663Z,2025-05-22T08:29:38.800Z,2023-08-11T14:28:28.593Z
15866,Menzione,menzione,2,2,,Geyim,,,,,,,,,,,,,1548,2023-07-10T12:55:20.756Z,2025-05-22T08:29:08.311Z,2023-08-11T14:35:54.944Z
15889,Azercell Ceyhun Mobile,azercell-ceyhun-mobile,2,2,,Elektronika və Texnika,,,,,,,,,,,,,1571,2023-07-10T12:55:21.050Z,2025-05-22T08:28:32.844Z,2023-08-11T15:17:53.431Z
15902,Multi-Brands,multi-brands,3,3,,Geyim,,,,,,,,,,,,,1584,2023-07-10T12:55:21.185Z,2025-05-22T08:28:17.967Z,2023-08-16T13:00:39.276Z
15927,Brand Mobıl,brand-mobil,3,3,,Elektronika və Texnika,,,,,,,,,,,,,1609,2023-07-10T12:55:21.452Z,2025-05-22T08:27:47.204Z,2023-08-16T13:17:37.253Z
15940,Alo Naxchıvan,alo-naxchivan,2,2,,Elektronika və Texnika,,,,,,,,,,,,,1622,2023-07-10T12:55:21.625Z,2025-05-22T08:27:22.577Z,2023-08-11T14:42:13.921Z
15943,Avanqart Pərdə Tül,avanqart-p-rd-t-ue-l,2,2,,Ev aksessuarları,,,,,,,,,,,,,1625,2023-07-10T12:55:21.664Z,2025-05-22T08:27:11.445Z,2023-08-11T14:43:47.985Z
15957,Brend Saatlar,brend-saatlar,5,5,,Saat və aksesuarlar,,2; 3; 6; 9,,,,,,,,,1201994982,,1639,2023-07-10T12:55:21.816Z,2025-10-08T08:07:13.756Z,2023-08-11T15:14:20.553Z
15970,Avtoklub Yağdəyişmə,avtoklub-yagd-yism,3,3,,Avto,,,,,,,,,,,,,1652,2023-07-10T12:55:21.974Z,2025-05-22T08:26:19.967Z,2023-08-11T16:03:30.116Z
15982,Brılıant Home,briliant-home,2,2,,Ev aksessuarları,,,,,,,,,,,,,1664,2023-07-10T12:55:22.099Z,2025-05-22T08:26:04.992Z,2023-08-11T16:12:23.715Z
16022,Arzu Mebel,arzu-mebel-1,,2,,Mebel,,,,,,,,,,,4101386612,,1704,2023-07-10T12:55:22.543Z,2025-05-22T11:32:50.795Z,2023-08-18T08:28:14.379Z
16030,Avto Mega,avto-mega,3,3,,Avto,,,,,,,,,,,,,1712,2023-07-10T12:55:22.639Z,2025-05-22T11:31:48.536Z,2023-08-11T14:19:11.044Z
16059,Bogado,bogado,2,2,,Geyim,,,,,,,,,,,,,1741,2023-07-10T12:55:23.071Z,2025-05-22T11:29:40.283Z,2023-08-11T14:29:12.210Z
16060,Bompani 1954,bompani-1954,2,2,,Məişət əşyaları,,,,,,,,,,,,,1742,2023-07-10T12:55:23.082Z,2025-05-22T11:29:26.624Z,2023-08-11T14:29:23.418Z
16073,Caspian Supplies,caspian-supplies,3,3,,Elektronika və Texnika,,,,,,,,,,,,,1755,2023-07-10T12:55:23.352Z,2025-05-22T11:28:41.152Z,2023-08-11T14:25:39.857Z
16078,Dechmark,dechmark,2,2,,Geyim,,,,,,,,,,,,,1760,2023-07-10T12:55:23.405Z,2025-05-22T11:28:15.748Z,2023-08-11T14:28:10.555Z
16080,Dental Art Klinika,dental-art-klinika,2,2,,Tibb,,,,,,,,,,,,,1762,2023-07-10T12:55:23.426Z,2025-05-22T11:27:59.751Z,2023-08-11T14:28:29.715Z
16109,Filiz Mebel,filiz-mebel,2,2,,Mebel,,,,,,,,,,,,,1791,2023-07-10T12:55:23.855Z,2025-05-22T11:26:44.676Z,2023-08-11T14:48:09.763Z
16110,Filtrex,filtrex,,,,Digər,,,,,True,,,,,,,,1792,2023-07-10T12:55:23.866Z,2025-10-31T11:07:07.945Z,2025-10-31T11:07:07.937Z
16117,Friends Boutique,friends-boutique,2,2,,Geyim,,,,,,,,,,,,,1799,2023-07-10T12:55:23.944Z,2025-05-22T11:26:03.491Z,2023-08-11T14:51:08.986Z
16136,X- Men,x-men,3,3,,Geyim,,,,,,,,,,,6400915832,,1818,2023-07-10T12:55:24.264Z,2026-01-21T10:47:18.229Z,2023-08-14T07:41:08.783Z
16137,İdeal Aksessuar və Tikiş Maşınları,ideal-aksessuar-v-tikis-masinlari,2,2,,Məişət əşyaları,,,,,,,,,,,,,1819,2023-07-10T12:55:24.327Z,2025-05-22T11:24:49.608Z,2023-08-14T07:41:25.041Z
16150,Kəlağayım,k-lagayim,3,3,,Saat və aksesuarlar,,,,,,,,,,,,,1832,2023-07-10T12:55:24.486Z,2025-05-22T11:23:52.956Z,2023-08-14T07:45:45.557Z
16151,King Mar,king-mar,5,5,,Geyim,,,,,,,,,https://www.instagram.com/kingmar.baku/,,1305552732,,1833,2023-07-10T12:55:24.495Z,2026-01-21T08:04:16.704Z,2023-08-14T07:46:05.379Z
16161,AA Women Boutique,aa-women-boutique,5,5,,Geyim,,,,,,,,,,,,,1843,2023-07-10T12:55:24.594Z,2025-05-22T11:22:50.443Z,2023-08-14T07:51:29.275Z
16173,Libas,libas,2,2,,Geyim,,,,,,,,,,,,,1855,2023-07-10T12:55:24.733Z,2025-05-22T11:22:11.689Z,2023-08-14T07:55:12.816Z
16208,Nazlım Butik,nazlim-butik,2,2,,Geyim,,,,,,,,,,,,,1890,2023-07-10T12:55:25.182Z,2025-05-22T11:21:29.822Z,2023-08-14T08:41:50.066Z
16240,S.T Electronics,s-t-electronics,,,,Elektronika və Texnika,,,,,True,,,,,,,,1922,2023-07-10T12:55:25.558Z,2025-10-31T07:18:12.094Z,2025-10-31T07:18:07.227Z
16250,Sharf Azerbaijan,sharf-azerbaijan,2,2,,Saat və aksesuarlar,,,,,,,,,,,,,1932,2023-07-10T12:55:25.681Z,2025-05-22T11:18:15.322Z,2023-08-14T10:59:58.571Z
16251,Sherif Man,sherif-man,,2,,Geyim,,,,,,True,,,,,1202798982,,1933,2023-07-10T12:55:25.692Z,2025-10-28T08:01:01.501Z,2023-08-14T11:00:26.599Z
16271,TT Silver,tt-silver,,3,,Zinət əşyaları,,,,,,,,,,,2006974792,,1953,2023-07-10T12:55:26.162Z,2025-05-22T11:17:31.005Z,2023-08-14T11:15:26.801Z
16280,Vitta,vitta,2,2,,Elektronika və Texnika,,,,,,,,,,,,,1962,2023-07-10T12:55:26.260Z,2025-05-22T11:15:37.027Z,2023-08-14T11:22:48.878Z
16284,Yaqut,yaqut,2,2,,Zinət əşyaları,,,,,,,,,,,,,1966,2023-07-10T12:55:26.306Z,2025-05-22T11:15:25.119Z,2023-08-14T11:29:04.676Z
16285,Yaroslav,yaroslav,2,2,,İnşaat materialları,,,,,,,,,,,,,1967,2023-07-10T12:55:26.317Z,2025-05-22T11:15:04.526Z,2023-08-14T11:29:25.746Z
16289,Zenit Karpat,zenit-karpat,2,2,,İnşaat materialları,,,,,,,,,,,,,1971,2023-07-10T12:55:26.358Z,2025-05-22T11:14:51.986Z,2023-08-14T11:31:11.768Z
16297,Rif Ofis Mebeli,rif-ofis-mebeli,3,3,,Mebel,,,,,,,,,,,,,1979,2023-07-10T12:55:26.435Z,2025-05-22T11:13:30.483Z,2023-08-14T11:35:07.293Z
16368,Top Kids,top-kids,3,3,,Uşaqlar üçün,,,,,,,,,,,,,2050,2023-07-10T12:57:41.757Z,2025-05-22T11:08:29.141Z,2023-08-14T13:36:28.784Z
16372,ORX Beauty Store,orx-beauty-store,3,3,,Parfümeriya və Kosmetika,,,,,,,,,,,,,2054,2023-07-10T12:57:41.807Z,2025-05-27T11:07:13.310Z,2023-08-14T13:37:53.850Z
16397,Em Telefon,em-telefon,5,5,,Elektronika və Texnika,,,,,,,,,,,,,2079,2023-07-10T12:57:42.117Z,2025-05-27T11:07:57.635Z,2023-08-14T13:48:30.471Z
16449,Carven,carven,2,2,,Geyim,,,,,,,,,,,,,2131,2023-07-10T12:57:42.753Z,2025-05-27T11:08:40.812Z,2023-08-14T13:31:35.932Z
16453,Divi,divi,3,3,,Elektronika və Texnika,,,,,,,,,,,,,2135,2023-07-10T12:57:42.804Z,2025-05-27T11:09:02.905Z,2023-08-14T13:33:09.412Z
16454,Paese Cosmetics,paese-cosmetics,8,8,,Parfümeriya və Kosmetika,,,,,,,,,,,000000000000,,2136,2023-07-10T12:57:42.817Z,2025-12-12T12:10:35.562Z,2023-08-14T13:33:40.132Z
