id,name_az,name_en,name_ru,description_az,description_en,description_ru,phone_number,site_url,cashback,category_id,category_az,category_en,category_ru,social_medias,cities_count,taksits,icon_url,logo_url,status,order_number,is_new,at_home,popularity,hidden,insert_date,branches_count,home_no,whatsapp_link
6192,Gautier,Gautier,Gautier,,,,,https://www.soliton.az/,0.0,188,Mebel,Mebel,Mebel,facebook:https://www.facebook.com/solitonmagazalari/; instagram:https://www.instagram.com/soliton_magazalari/,1,1; 6; 12; 18; 24,,,True,212,True,,3,False,,0,,
6193,German Shop,German Shop,German Shop,,,,,,0.0,201,Supermarket,Supermarket,Supermarket,,1,1,,,True,213,False,,3,False,,0,,
6194,Gerry Weber,Gerry Weber,Gerry Weber,,,,(055) 209 38 11,,0.0,181,Geyim,Geyim,Geyim,,1,1; 3; 6,,,True,214,False,,3,False,,0,,
6195,Gənclik,Gənclik,Gənclik,,,,(055) 663 90 91,,0.0,181,Geyim,Geyim,Geyim,,1,1; 3; 6,,,True,215,False,,3,False,,0,,
6196,Gigastore,Gigastore,Gigastore,,,,(055) 959 87 16,,0.0,197,Mobil telefon ve aksessuarları,Mobil telefon ve aksessuarları,Mobil telefon ve aksessuarları,,1,1,,,True,216,False,,3,False,,0,,
6197,Gizia,Gizia,Gizia,,,,(050) 338 30 52,,0.0,181,Geyim,Geyim,Geyim,,1,1; 3; 6,,,True,217,False,,3,False,,0,,
6199,Gold Electronics,Gold Electronics,Gold Electronics,,,,,,2.0,182,Elektronika,Elektronika,Elektronika,,1,1; 3; 6; 9; 12; 18,,,True,219,True,,3,False,,0,,
6200,Gold Telecom,Gold Telecom,Gold Telecom,,,,(050) 505 60 09,,0.0,197,Mobil telefon ve aksessuarları,Mobil telefon ve aksessuarları,Mobil telefon ve aksessuarları,,1,1; 3; 6; 12,,,True,220,False,,3,False,,0,,
6201,Goldex,Goldex,Goldex,,,,"(023) 325 15 82 , (055) 898 29 55",,0.0,187,Saat və aksessuarlar,Saat və aksessuarlar,Saat və aksessuarlar,,1,3; 6; 12,,,True,221,False,,3,False,,0,,
6204,Gözəl Evim Mebel,Gözəl Evim Mebel,Gözəl Evim Mebel,,,,(070) 261 86 84,,0.0,188,Mebel,Mebel,Mebel,,1,1; 3; 6; 12,,,True,224,False,,3,False,,0,,
6205,Graff,Graff,Graff,,,,(012) 498 21 28,,0.0,187,Saat və aksessuarlar,Saat və aksessuarlar,Saat və aksessuarlar,,1,1; 3; 6,,,True,225,False,,3,False,,0,,
6208,GÜL SATAN QIZ,GÜL SATAN QIZ,GÜL SATAN QIZ,,,,,,0.0,200,Güllər və hədiyyələr,Güllər və hədiyyələr,Güllər və hədiyyələr,,1,1; 3; 6,,,True,228,False,,3,False,,0,,
6209,H2O,H2O,H2O,,,,(070) 289 57 59,,0.0,182,Elektronika,Elektronika,Elektronika,,1,3; 6; 12,,,True,229,False,,3,False,,0,,
6210,Hacınşaat,Hacınşaat,Hacınşaat,,,,(050) 244 90 45,,0.0,195,Təmir və tikinti,Təmir və tikinti,Təmir və tikinti,,1,1,,,True,230,False,,3,False,,0,,
6211,Hair Point,Hair Point,Hair Point,,,,"(012) 489 22 02 , (050) 999 22 02",,0.0,186,Tibb və Sağlamlıq,Tibb və Sağlamlıq,Tibb və Sağlamlıq,,1,1,,,True,231,False,,3,False,,0,,
6212,Hamam Aksesuarları,Hamam Aksesuarları,Hamam Aksesuarları,,,,(012) 374 47 34,,0.0,195,Təmir və tikinti,Təmir və tikinti,Təmir və tikinti,,1,1; 3; 6,,,True,232,False,,3,False,,0,,
6213,Happy Baby,Happy Baby,Happy Baby,,,,(051) 613 70 70,,0.0,198,Uşaqlar üçün,Uşaqlar üçün,Uşaqlar üçün,,1,1; 3; 6,,,True,233,False,,3,False,,0,,
6214,Hart Sport,Hart Sport,Hart Sport,,,,(051) 313 84 86,,0.0,194,İdman malları,İdman malları,İdman malları,,1,1; 3; 6,,,True,234,False,,3,False,,0,,
6215,Hello Baku,Hello Baku,Hello Baku,,,,"(050) 480 90 80 , (012) 449 38 81",,0.0,189,Turizm,Turizm,Turizm,,1,1; 3; 6; 12,,,True,235,False,,3,False,,0,,
6216,Hədəf,Hədəf,Hədəf,,,,,,0.0,192,Dəftərxana,Dəftərxana,Dəftərxana,,1,1,,,True,236,False,,3,False,,0,,
6217,Hədiyyə Suvenir Kosmetika,Hədiyyə Suvenir Kosmetika,Hədiyyə Suvenir Kosmetika,,,,(055) 886 58 85,,0.0,184,Parfümeriya və kosmetika,Parfümeriya və kosmetika,Parfümeriya və kosmetika,,1,1; 3; 6,,,True,237,False,,3,False,,0,,
6218,Hər Şey Eviniz Üçün,Hər Şey Eviniz Üçün,Hər Şey Eviniz Üçün,,,,(077) 627 03 03,,0.0,206,Digər,Digər,Digər,,1,1; 3; 6,,,True,238,False,,3,False,,0,,
6219,Hilal Elektron,Hilal Elektron,Hilal Elektron,,,,,,0.0,182,Elektronika,Elektronika,Elektronika,,1,1; 3; 6,,,True,239,True,,3,False,,0,,
6220,Home Gallery,Home Gallery,Home Gallery,,,,(070) 705 55 50,,0.0,182,Elektronika,Elektronika,Elektronika,,1,1; 3; 6; 12,,,True,240,False,,3,False,,0,,
6221,Home&More,Home&More,Home&More,,,,(055) 271 62 02 ,,0.0,190,Ev aksessuarları,Ev aksessuarları,Ev aksessuarları,,1,1,,,True,241,False,,3,False,,0,,
6223,Hr Option,Hr Option,Hr Option,,,,(055) 200 80 47,,0.0,206,Digər,Digər,Digər,,1,1; 2; 3; 6; 9,,,True,243,False,,3,False,,0,,
6224,Hundai Servis,Hundai Servis,Hundai Servis,,,,(051) 540 22 11,,0.0,196,"Avtomobil, ehtiyyat hissələri və servis","Avtomobil, ehtiyyat hissələri və servis","Avtomobil, ehtiyyat hissələri və servis",,1,1; 3; 6,,,True,244,False,,3,False,,0,,
6225,Hüquq Ədəbiyyatı,Hüquq Ədəbiyyatı,Hüquq Ədəbiyyatı,,,,(055) 466 45 50,,0.0,192,Dəftərxana,Dəftərxana,Dəftərxana,,1,1; 3; 6,,,True,245,False,,3,False,,0,,
6226,Hüseyn Dent,Hüseyn Dent,Hüseyn Dent,,,,(055) 605 50 84,,5.0,186,Tibb və Sağlamlıq,Tibb və Sağlamlıq,Tibb və Sağlamlıq,,1,1; 3; 6; 12,,,True,246,False,,3,False,,0,,
6227,Hüseyn Perfumery,Hüseyn Perfumery,Hüseyn Perfumery,,,,(070) 809 96 97,,0.0,184,Parfümeriya və kosmetika,Parfümeriya və kosmetika,Parfümeriya və kosmetika,,1,1; 3; 6,,,True,247,False,,3,False,,0,,
6229,Hyundai Badamdar,Hyundai Badamdar,Hyundai Badamdar,,,,"(012) 502 90 90 , (012) 502 90 91",,0.0,196,"Avtomobil, ehtiyyat hissələri və servis","Avtomobil, ehtiyyat hissələri və servis","Avtomobil, ehtiyyat hissələri və servis",,1,1,,,True,249,False,,3,False,,0,,
6230,Hyundai Servis,Hyundai Servis,Hyundai Servis,,,,(012) 989,https://www.hyundai.az/,0.0,196,"Avtomobil, ehtiyyat hissələri və servis","Avtomobil, ehtiyyat hissələri və servis","Avtomobil, ehtiyyat hissələri və servis",facebook:https://www.facebook.com/HyundaiAzerbaijan; instagram:https://www.instagram.com/hyundaiazerbaijan/,1,1; 3; 6; 9,,,True,250,False,,3,False,,0,,
6231,X Fashion,X Fashion,X Fashion,,,,(012) 434 52 01,,0.0,181,Geyim,Geyim,Geyim,,1,1,,,True,251,False,,3,False,,0,,
6232,Xalça,Xalça,Xalça,,,,(070) 214 11 57,,0.0,190,Ev aksessuarları,Ev aksessuarları,Ev aksessuarları,,1,1; 3; 6; 12,,,True,252,False,,3,False,,0,,
